

# Chip 0 0
     0   0.131043196  0.053115785  0.033169091  0.161455870  0.025375783  0.024764538  0.112566054  2.499999702
  2000   0.131064951  0.141422153  0.115539730  0.160493553  0.109059215  0.113851726  0.138474703  2.499999702
  4000   0.131074190  0.228857994  0.203003287  0.215041041  0.196031928  0.202348530  0.221765935  2.499999702
  6000   0.131084323  0.316100121  0.288842618  0.299505889  0.282678008  0.289484262  0.308100879  2.499999702
  8000   0.131088793  0.403886139  0.377327800  0.387416482  0.371005237  0.379091501  0.396650434  2.499999702
 10000   0.131090283  0.492052734  0.462580919  0.472386181  0.457245111  0.463031232  0.480951071  2.499999702
 12000   0.131090581  0.579403043  0.549940169  0.559766889  0.544480979  0.551306605  0.568676591  2.499999702
 14000   0.131103098  0.665690303  0.633898377  0.644170344  0.629280806  0.636437833  0.653844178  2.499999702
 16000   0.131119490  0.755625665  0.726740360  0.737186670  0.722375214  0.730817318  0.747510195  2.499999702
 18000   0.131137371  0.842485130  0.806934536  0.814740658  0.800094903  0.811018944  0.825957060  2.499999702
 20000   0.131150186  0.930795372  0.896209478  0.904188454  0.889332891  0.901473165  0.915951729  2.499999702
 22000   0.131166875  1.017408967  0.980745554  0.989447832  0.974831283  0.987320840  1.002002358  2.499999702
 24000   0.131182373  1.105954647  1.070525348  1.079435050  1.064678133  1.078293622  1.092527211  2.499999702
 26000   0.131207108  1.191959977  1.151760817  1.160666049  1.146776080  1.157924831  1.172971129  2.499999702
 28000   0.131217241  1.279623508  1.239804626  1.248891354  1.234715283  1.247007549  1.261668205  2.499999702
 30000   0.131238103  1.366213560  1.324418783  1.334142387  1.320273578  1.332882643  1.347711086  2.499999702
 32000   0.131261945  1.460725367  1.425957680  1.436229646  1.422601044  1.436697543  1.451024413  2.499999702
 34000   0.131281018  1.527453363  1.501271725  1.513152719  1.493155956  1.501656175  1.516680419  2.499999702
 36000   0.131302774  1.614557505  1.588064730  1.600161493  1.579739153  1.589407325  1.604129076  2.499999702
 38000   0.131323934  1.700591147  1.671758890  1.684428453  1.664244533  1.674275696  1.689303815  2.499999702
 40000   0.131339431  1.792146862  1.767095625  1.780188978  1.759869754  1.771180332  1.785755754  2.499999702
 42000   0.131360292  1.880434752  1.852914393  1.866102815  1.846831739  1.855816543  1.871341467  2.499999702
 44000   0.131377280  1.966795325  1.938447952  1.952089965  1.932309866  1.942133009  1.957455277  2.499999702
 46000   0.131399632  2.050656676  2.017918229  2.031993568  2.012505233  2.022482157  2.037984431  2.499999702
 48000   0.131413937  2.145172060  2.118916214  2.133607268  2.114135921  2.125542164  2.140550911  2.499999702
 50000   0.131416321  2.228926122  2.193604708  2.205652893  2.186321616  2.199947834  2.213354707  2.499999702
 52000   0.131436586  2.316737175  2.281676829  2.294012010  2.274221778  2.289130092  2.302202880  2.499999702
 54000   0.131456256  2.328705192  2.314052284  2.313701212  2.312228382  2.312986851  2.388982177  2.499999702
 56000   0.131476521  2.328760028  2.314079702  2.313701510  2.312244773  2.313165367  2.481874526  2.499999702
 58000   0.131489933  2.328721881  2.314030826  2.313658595  2.312177718  2.312919497  2.499999702  2.499999702
