

# Chip 10 1
     0   0.132146180  2.498655915  0.027447641  0.026636124  0.019553900  0.020961165  0.138960183  2.499999702
  2000   0.132149160  2.499999702  0.106017590  0.115788877  0.100791752  0.110194683  0.145860016  2.499999702
  4000   0.132144988  2.499999702  0.194400251  0.203588605  0.188792944  0.198639333  0.209278464  2.499999702
  6000   0.132143497  2.495269179  0.280770957  0.289258063  0.275594890  0.286055505  0.294451714  2.499999702
  8000   0.132138431  2.499999702  0.370093882  0.378020406  0.364660621  0.375598967  0.382961929  2.499999702
 10000   0.132136643  2.499999702  0.456698835  0.464479625  0.450340211  0.462015271  0.468530059  2.499999702
 12000   0.132130086  2.499999702  0.544897914  0.552198887  0.538274050  0.550339818  0.555913746  2.499999702
 14000   0.132118464  2.499999702  0.629417896  0.636065304  0.623199940  0.635829568  0.640916526  2.499999702
 16000   0.132122338  2.479909658  0.722987652  0.729151666  0.716789663  0.729995668  0.734522641  2.499999702
 18000   0.132123530  2.499999702  0.800892413  0.806566477  0.794883072  0.810394287  0.817199945  2.499999702
 20000   0.132128000  2.465465665  0.890966058  0.896095037  0.884708464  0.900737941  0.907151699  2.499999702
 22000   0.132133663  2.486136556  0.976197720  0.980722904  0.970472991  0.986922383  0.993402302  2.499999702
 24000   0.132139623  2.489422858  1.066737175  1.070722044  1.060857773  1.077776849  1.083882451  2.499999702
 26000   0.132146180  2.462182641  1.149471998  1.153261065  1.142504513  1.160054505  1.165831685  2.499999702
 28000   0.132150352  2.499999702  1.238345802  1.241542101  1.231015027  1.249068379  1.254575253  2.499999702
 30000   0.132152736  2.452256680  1.323557496  1.326064169  1.316697896  1.335292757  1.340712607  2.499999702
 32000   0.132164955  2.428224683  1.425566375  1.427737772  1.419151425  1.438593566  1.443619430  2.499999702
 34000   0.132172704  2.450930476  1.498598456  1.510305405  1.496689320  1.500433683  1.513348818  2.499999702
 36000   0.132182539  2.465881705  1.586225629  1.597351432  1.583890617  1.588141024  1.600842178  2.499999702
 38000   0.132187903  2.449037731  1.670538187  1.680922806  1.668534577  1.673397124  1.686214209  2.499999702
 40000   0.132186413  2.443317175  1.766488254  1.776454747  1.764527857  1.770004630  1.782482266  2.499999702
 42000   0.132195055  2.443629801  1.853665709  1.863494813  1.850890815  1.857119203  1.869452894  2.499999702
 44000   0.132207274  2.487574220  1.939923763  1.949756444  1.936784685  1.943521500  1.955510676  2.499999702
 46000   0.132218003  2.499999702  2.020041347  2.029159069  2.017230988  2.024352551  2.036392391  2.499999702
 48000   0.132224858  2.475247979  2.121486664  2.130285203  2.118967772  2.126864195  2.138557732  2.499999702
 50000   0.132228434  2.499999702  2.194094658  2.202296853  2.191733122  2.201697826  2.215686738  2.499999702
 52000   0.132237375  2.459926903  2.282985151  2.290627956  2.280168235  2.290751934  2.304596603  2.499999702
 54000   0.132241547  2.479265332  2.368720174  2.375834882  2.366617918  2.377662063  2.391395867  2.499999702
 56000   0.132245123  2.499999702  2.461417615  2.468032837  2.459183335  2.470783293  2.484247386  2.499999702
 58000   0.132245123  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702
