

# Chip 16 13
     0   0.132200718  0.037108064  0.025221705  1.082903743  0.017693639  2.311814427  0.021172166  2.499999702
  2000   0.132215023  0.125963092  0.105655789  1.064405143  0.105924010  2.317250073  0.110579133  2.499999702
  4000   0.132218301  0.213907957  0.193279088  1.098173559  0.194599032  2.289926708  0.199094117  2.499999702
  6000   0.132206976  0.301362574  0.280223489  1.069246233  0.281474590  2.253932655  0.286538601  2.499999702
  8000   0.132207274  0.389585197  0.368902683  1.056972742  0.371108353  2.260297835  0.376097560  2.499999702
 10000   0.132208169  0.475498736  0.457222462  1.069670022  0.457217693  2.279526293  0.461293459  2.499999702
 12000   0.132211745  0.563273132  0.544823110  1.070665419  0.545741022  2.270389795  0.549653769  2.499999702
 14000   0.132208467  0.649802685  0.630052090  1.103122532  0.630802214  2.286511064  0.635232329  2.499999702
 16000   0.132205188  0.740047097  0.722846389  1.071026027  0.724795461  2.281993032  0.729178488  2.499999702
 18000   0.132190585  0.825836360  0.802763700  1.089842916  0.801427960  2.258508503  0.809071958  2.499999702
 20000   0.132193267  0.914497972  0.892201066  1.068894863  0.891786814  2.252899706  0.899377763  2.499999702
 22000   0.132195354  1.001422703  0.978058875  1.074859798  0.977684259  2.267003953  0.985771120  2.499999702
 24000   0.132194757  1.090307534  1.067980826  1.103195250  1.068560481  2.269980609  1.076540947  2.499999702
 26000   0.132203102  1.174183190  1.152584255  1.156997681  1.150834560  2.252959311  1.157819927  2.499999702
 28000   0.132212341  1.262238026  1.240863204  1.243433058  1.239927113  2.237720490  1.246855855  2.499999702
 30000   0.132214129  1.349030137  1.326754391  1.327278316  1.325702667  2.247219980  1.333180666  2.499999702
 32000   0.132215321  1.443564594  1.427648664  1.428208053  1.428215504  2.251973152  1.435800195  2.499999702
 34000   0.132223368  1.515977383  1.506650150  1.504986286  1.507882476  2.288587987  1.508207917  2.499999702
 36000   0.132224560  1.603451967  1.593769491  1.592308879  1.595695913  2.287978530  1.596019566  2.499999702
 38000   0.132223666  1.689723134  1.678748429  1.676908135  1.680511534  2.266310751  1.681501567  2.499999702
 40000   0.132226348  1.781388819  1.773843467  1.772478819  1.776809096  2.266610861  1.777733266  2.499999702
 42000   0.132225752  1.867441237  1.862717867  1.857278049  1.863522232  2.228578329  1.863725781  2.499999702
 44000   0.132234395  1.954143643  1.948647201  1.943867803  1.950443983  2.223593295  1.950325966  2.499999702
 46000   0.132241249  2.038322389  2.029680610  2.024520934  2.031128109  2.253558934  2.031503320  2.499999702
 48000   0.132241249  2.132816017  2.130100429  2.125577629  2.133003771  2.243108451  2.133357525  2.499999702
 50000   0.132245421  2.215678394  2.204882205  2.199881077  2.204480469  2.272723317  2.207840681  2.499999702
 52000   0.132235885  2.303813398  2.293201387  2.288640141  2.293518782  2.308636010  2.296964824  2.499999702
 54000   0.132230818  2.390869260  2.379565835  2.374953330  2.379981279  2.386745214  2.383888066  2.499999702
 56000   0.132245123  2.480888665  2.471578717  2.467482388  2.472939789  2.477841377  2.476791739  2.499999702
 58000   0.132240951  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702
