

# Chip 14 8
     0   0.132281780  0.040602982  2.499999702  1.715402007  0.018200278  0.017622411  0.024554133  2.499999702
  2000   0.132284462  0.130026042  2.499999702  1.745035946  0.097324252  0.103083253  0.113824010  2.499999702
  4000   0.132273138  0.218465626  2.499999702  1.700792313  0.185591877  0.191632807  0.201903284  2.499999702
  6000   0.132271051  0.306731761  2.499999702  1.701549590  0.271521509  0.279116035  0.288779438  2.499999702
  8000   0.132278204  0.395573676  2.499999702  1.731446981  0.360870957  0.368807912  0.378002226  2.499999702
 10000   0.132272840  0.480818748  2.499999702  1.726599932  0.446439683  0.455798507  0.463604331  2.499999702
 12000   0.132268369  0.569166541  2.499999702  1.702942550  0.534558594  0.544201732  0.551588535  2.499999702
 14000   0.132268667  0.656441748  2.499999702  1.741850972  0.618518889  0.629748106  0.636492968  2.499999702
 16000   0.132268071  0.747458935  2.499999702  1.708178222  0.712524951  0.724252760  0.730445981  2.499999702
 18000   0.132261813  0.829885900  2.499999702  1.718079448  0.793677866  0.800850689  0.809114873  2.499999702
 20000   0.132268667  0.919185877  2.499999702  1.729684174  0.883801281  0.891372263  0.899192095  2.499999702
 22000   0.132261813  1.006764770  2.499999702  1.717033982  0.968672037  0.977641046  0.984886885  2.499999702
 24000   0.132261217  1.096323133  2.499999702  1.751643121  1.059320271  1.068642735  1.075398624  2.499999702
 26000   0.132268369  1.179417968  2.499999702  1.733804941  1.140748858  1.151388884  1.156794429  2.499999702
 28000   0.132274628  1.268097758  2.499999702  1.724222004  1.229550838  1.240448356  1.245476902  2.499999702
 30000   0.132275522  1.355696619  2.499999702  1.724315286  1.314275861  1.326780915  1.331165433  2.499999702
 32000   0.132276118  1.451243758  2.499999702  1.709136367  1.417412758  1.430652142  1.434388161  2.499999702
 34000   0.132276118  1.518431008  2.499999702  1.739295125  1.494559646  1.499529183  1.512214541  2.499999702
 36000   0.132279098  1.606448591  2.499999702  1.741642058  1.581970751  1.587315500  1.599572897  2.499999702
 38000   0.132277608  1.693550348  2.499999702  1.752159595  1.665672958  1.672555804  1.684356630  2.499999702
 40000   0.132275224  1.786059439  2.499999702  1.787900925  1.762068272  1.769542694  1.780766547  2.499999702
 42000   0.132281780  1.871491969  2.499999702  1.868411005  1.848391294  1.857243478  1.867204905  2.499999702
 44000   0.132280886  1.958757043  2.499999702  1.953426600  1.934462190  1.943746507  1.953112185  2.499999702
 46000   0.132271945  2.043595612  2.499999702  2.032561898  2.013784647  2.024480999  2.033244073  2.499999702
 48000   0.132273138  2.139098644  2.499999702  2.133973241  2.116159201  2.127580345  2.135678530  2.499999702
 50000   0.132273734  2.218484879  2.499999702  2.206794620  2.191812694  2.198411226  2.208577096  2.499999702
 52000   0.132285655  2.307254076  2.499999702  2.295469344  2.280441821  2.287605107  2.297389805  2.499999702
 54000   0.132279694  2.395142317  2.499999702  2.380935848  2.365930378  2.374561131  2.383750975  2.499999702
 56000   0.132282674  2.485936284  2.499999702  2.473518848  2.458826900  2.467871606  2.476519346  2.499999702
 58000   0.132285953  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702
