

# Chip 4 7
     0   0.132273436  0.040268600  0.026922524  0.021438897  2.499999702  0.018388927  0.413012803  2.499999702
  2000   0.132291615  0.129375756  0.106286407  0.110750496  2.499999702  0.104607344  0.411631465  2.499999702
  4000   0.132293701  0.217733085  0.194302499  0.198551714  2.499999702  0.193087757  0.434621572  2.499999702
  6000   0.132275820  0.304576159  0.281216204  0.284994841  2.499999702  0.279780924  0.457479358  2.499999702
  8000   0.132270157  0.393323600  0.370292962  0.373846292  2.499999702  0.369489491  0.438448191  2.499999702
 10000   0.132264793  0.480617881  0.455246270  0.459951758  2.499999702  0.453314483  0.480420291  2.499999702
 12000   0.132254362  0.568843782  0.543109775  0.547672510  2.499999702  0.541701615  0.560380220  2.499999702
 14000   0.132253170  0.654702485  0.628125370  0.632187128  2.499999702  0.626380444  0.644014180  2.499999702
 16000   0.132249892  0.745678544  0.721701682  0.725653768  2.499999702  0.721007586  0.737223625  2.499999702
 18000   0.132249296  0.828657150  0.804303885  0.805906951  2.499999702  0.803962052  0.812824070  2.499999702
 20000   0.132251084  0.917886794  0.894196928  0.895570219  2.499999702  0.894503891  0.902658999  2.499999702
 22000   0.132253766  1.004014313  0.979796648  0.980928838  2.499999702  0.979978442  0.988856256  2.499999702
 24000   0.132256746  1.093467772  1.070204377  1.071143746  2.499999702  1.071078777  1.079461277  2.499999702
 26000   0.132260323  1.178541780  1.151036620  1.153040528  2.499999702  1.150528789  1.161009967  2.499999702
 28000   0.132263899  1.267108321  1.239626706  1.241364181  2.499999702  1.239623427  1.249836683  2.499999702
 30000   0.132263303  1.353272498  1.325346529  1.326625049  2.499999702  1.325130761  1.336249709  2.499999702
 32000   0.132263601  1.448932290  1.427959502  1.429231167  2.499999702  1.429426670  1.440128386  2.499999702
 34000   0.132260621  1.520491540  1.503896117  1.505658627  2.499999702  1.494878829  1.512333453  2.499999702
 36000   0.132261217  1.608413756  1.591182351  1.592667401  2.499999702  1.582606733  1.599965096  2.499999702
 38000   0.132268965  1.694006920  1.675913036  1.676890254  2.499999702  1.667043567  1.685445607  2.499999702
 40000   0.132277310  1.786516011  1.772036254  1.772925258  2.499999702  1.764232218  1.782408357  2.499999702
 42000   0.132285357  1.873956323  1.857652664  1.859683394  2.499999702  1.848845184  1.869266629  2.499999702
 44000   0.132283270  1.961235106  1.943498552  1.945563853  2.499999702  1.935174465  1.955489218  2.499999702
 46000   0.132282376  2.044500709  2.023853362  2.025350034  2.499999702  2.014947534  2.036199868  2.499999702
 48000   0.132285953  2.140088081  2.125799656  2.127340436  2.499999702  2.118412852  2.139413059  2.499999702
 50000   0.132289231  2.219878435  2.202799022  2.201842070  2.499999702  2.195509672  2.209545970  2.499999702
 52000   0.132280290  2.308527827  2.291428149  2.290258706  2.499999702  2.284706831  2.298624516  2.499999702
 54000   0.132280588  2.394977510  2.377758324  2.376180291  2.499999702  2.370861769  2.385786474  2.499999702
 56000   0.132293999  2.485679090  2.470442653  2.468718886  2.499999702  2.464393675  2.479021251  2.499999702
 58000   0.132293999  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702
