

# Chip 16 2
     0   0.132263303  0.041673779  0.025311708  2.499999702  0.113146305  1.513682902  2.057075500  2.499999702
  2000   0.132271349  0.130816102  0.103560686  2.499999702  0.122189522  1.491619349  2.060728073  2.499999702
  4000   0.132267475  0.219165385  0.191564858  2.499999702  0.197421014  1.485309899  2.065377831  2.499999702
  6000   0.132264793  0.306547284  0.278925002  2.499999702  0.283918977  1.494477391  2.066455185  2.499999702
  8000   0.132265985  0.395277739  0.367948115  2.499999702  0.373220444  1.470061839  2.078749239  2.499999702
 10000   0.132270157  0.482080579  0.454150438  2.499999702  0.459027290  1.496073902  2.081999183  2.499999702
 12000   0.132270753  0.570274889  0.542061627  2.499999702  0.547562540  1.491557658  2.071315646  2.499999702
 14000   0.132272542  0.656698346  0.627595186  2.499999702  0.633035302  1.496164501  2.068344951  2.499999702
 16000   0.132271945  0.747539997  0.720872581  2.499999702  0.727188289  1.468054652  2.062490582  2.499999702
 18000   0.132265091  0.831167996  0.805162787  2.499999702  0.803968608  1.497052312  2.081037164  2.499999702
 20000   0.132259727  0.920362473  0.894964933  2.499999702  0.894444585  1.494285464  2.069729865  2.499999702
 22000   0.132269561  1.007060111  0.981103182  2.499999702  0.980713964  1.483703554  2.063574791  2.499999702
 24000   0.132277310  1.096475124  1.071366072  2.499999702  1.071824729  1.484609544  2.067829072  2.499999702
 26000   0.132278800  1.181215942  1.153690517  2.499999702  1.153733730  1.488109827  2.049413025  2.499999702
 28000   0.132285058  1.269811392  1.242276430  2.499999702  1.243006587  1.491757929  2.077234089  2.499999702
 30000   0.132288635  1.356569231  1.328511536  2.499999702  1.329344213  1.480627954  2.068307400  2.499999702
 32000   0.132288933  1.451812983  1.430255473  2.499999702  1.432662308  1.494515836  2.068597972  2.499999702
 34000   0.132271349  1.523409784  1.507788599  2.499999702  1.508212388  1.527750790  2.074337900  2.499999702
 36000   0.132284462  1.611382067  1.595120430  2.499999702  1.596180499  1.597149074  2.078042328  2.499999702
 38000   0.132296979  1.697613001  1.680434644  2.499999702  1.681602597  1.678994894  2.069425285  2.499999702
 40000   0.132303238  1.789925098  1.776098907  2.499999702  1.778361201  1.774627268  2.064295411  2.499999702
 42000   0.132307708  1.876896322  1.862892509  2.499999702  1.865005493  1.860483885  2.065079510  2.499999702
 44000   0.132310390  1.964306235  1.949126124  2.499999702  1.951862574  1.946626902  2.062599063  2.499999702
 46000   0.132310688  2.048344016  2.030267119  2.499999702  2.033006251  2.026677430  2.097428441  2.499999702
 48000   0.132285953  2.143583894  2.131509483  2.499999702  2.135635912  2.128907442  2.142739594  2.499999702
 50000   0.132291019  2.224217355  2.210479677  2.499999702  2.207136750  2.205429673  2.213739753  2.499999702
 52000   0.132295191  2.312884033  2.299092114  2.499999702  2.296386957  2.294354141  2.301172614  2.499999702
 54000   0.132306516  2.399800718  2.385888100  2.499999702  2.383559346  2.380494177  2.386958301  2.499999702
 56000   0.132313371  2.490430176  2.478299439  2.499999702  2.476933897  2.473358810  2.478741705  2.499999702
 58000   0.132319331  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702
