

# Chip 16 12
     0   0.132211745  0.037800074  0.024895668  0.018471479  0.017466247  0.016970634  2.499999702  2.499999702
  2000   0.132226050  0.126788914  0.105045736  0.107985735  0.100074708  0.104268491  2.499999702  2.499999702
  4000   0.132228434  0.214508474  0.193531513  0.196202695  0.189079940  0.193772912  2.499999702  2.499999702
  6000   0.132220387  0.303055942  0.280442238  0.283097923  0.276523530  0.281144679  2.499999702  2.499999702
  8000   0.132221580  0.391052961  0.369923711  0.372239947  0.366464555  0.371665955  2.499999702  2.499999702
 10000   0.132211149  0.478877425  0.457189381  0.458661914  0.451903045  0.456824303  2.499999702  2.499999702
 12000   0.132206082  0.566351712  0.545545220  0.546742380  0.540730655  0.546101928  2.499999702  2.499999702
 14000   0.132185221  0.653961301  0.630650520  0.631854832  0.626288056  0.631627142  2.499999702  2.499999702
 16000   0.132183731  0.744028986  0.724277198  0.725223124  0.720650852  0.726635456  2.499999702  2.499999702
 18000   0.132178366  0.824449360  0.804727077  0.804516077  0.800459981  0.804904103  2.499999702  2.499999702
 20000   0.132186711  0.912896991  0.894944668  0.894390047  0.891116858  0.896173716  2.499999702  2.499999702
 22000   0.132183731  1.000755131  0.980654359  0.980240107  0.977444649  0.982413292  2.499999702  2.499999702
 24000   0.132181644  1.089412570  1.071341336  1.070586145  1.068629324  1.074194014  2.499999702  2.499999702
 26000   0.132190585  1.175205708  1.154850125  1.153162718  1.150102913  1.155324876  2.499999702  2.499999702
 28000   0.132198632  1.263040900  1.243911684  1.241807044  1.239493489  1.245230138  2.499999702  2.499999702
 30000   0.132207870  1.350945532  1.329698265  1.327588260  1.325835884  1.331506073  2.499999702  2.499999702
 32000   0.132198930  1.445312798  1.431566179  1.429339647  1.428853273  1.435408890  2.499999702  2.499999702
 34000   0.132201910  1.521087289  1.501066685  1.505006254  1.506588459  1.499823630  2.499999702  2.499999702
 36000   0.132203400  1.608340442  1.588850319  1.592444777  1.594682038  1.588509679  2.499999702  2.499999702
 38000   0.132210255  1.695727706  1.673763692  1.677300334  1.679980755  1.673759222  2.499999702  2.499999702
 40000   0.132217705  1.787242591  1.769704819  1.772986352  1.776643991  1.771137118  2.499999702  2.499999702
 42000   0.132209063  1.875247061  1.857547164  1.860010624  1.862744093  1.856997013  2.499999702  2.499999702
 44000   0.132218301  1.961759627  1.944088340  1.946481764  1.949868798  1.944394410  2.499999702  2.499999702
 46000   0.132200420  2.047012150  2.024947405  2.027256489  2.031012475  2.025384605  2.499999702  2.499999702
 48000   0.132200122  2.141390443  2.126270831  2.128482759  2.133318782  2.128556371  2.499999702  2.499999702
 50000   0.132201612  2.218878865  2.201583982  2.202489972  2.207913399  2.201360166  2.499999702  2.499999702
 52000   0.132214129  2.306795120  2.290629148  2.291220129  2.297185063  2.291381955  2.499999702  2.499999702
 54000   0.132220089  2.394886613  2.376926839  2.377603054  2.384188175  2.378238142  2.499999702  2.499999702
 56000   0.132234097  2.484774590  2.469682395  2.470127940  2.477502227  2.472233772  2.499999702  2.499999702
 58000   0.132240355  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702
