

# Chip 8 10
     0   0.132201910  0.040212274  0.026147962  0.027510822  0.018150508  0.017535686  0.025542080  2.499999702
  2000   0.132215023  0.129088759  0.110558271  0.117202699  0.098570883  0.105258226  0.115191936  2.499999702
  4000   0.132213533  0.217122734  0.198869407  0.205497742  0.186896324  0.194105804  0.203682780  2.499999702
  6000   0.132213533  0.304969251  0.285262764  0.292050242  0.272483826  0.280009210  0.290383697  2.499999702
  8000   0.132206976  0.393349826  0.374560058  0.381339788  0.361852646  0.369977951  0.379996300  2.499999702
 10000   0.132202506  0.479637086  0.461270511  0.468492508  0.447032154  0.455140173  0.467003286  2.499999702
 12000   0.132205486  0.567468107  0.549434423  0.556652546  0.535279810  0.543790758  0.555357933  2.499999702
 14000   0.132209361  0.654321611  0.633953512  0.641267300  0.618893206  0.627694130  0.640012920  2.499999702
 16000   0.132212937  0.744892359  0.727697313  0.735096037  0.712957680  0.722481608  0.734447539  2.499999702
 18000   0.132214427  0.832302868  0.808811188  0.812522173  0.790774226  0.801442266  0.814863145  2.499999702
 20000   0.132215023  0.921198726  0.898905098  0.902596712  0.880901814  0.892225504  0.905348659  2.499999702
 22000   0.132215023  1.008333266  0.984186530  0.988050103  0.965390801  0.976988673  0.990950167  2.499999702
 24000   0.132216811  1.097434461  1.074752808  1.078632474  1.056085229  1.068316400  1.081913412  2.499999702
 26000   0.132213235  1.181538701  1.157439351  1.161673665  1.137064397  1.149166822  1.164612472  2.499999702
 28000   0.132214725  1.269752085  1.246205568  1.250440180  1.225873828  1.238541603  1.253723502  2.499999702
 30000   0.132212043  1.356892884  1.331421137  1.335769296  1.310264766  1.323216558  1.339207888  2.499999702
 32000   0.132222772  1.452083588  1.434015930  1.438599825  1.413565278  1.427483559  1.443076432  2.499999702
 34000   0.132227838  1.526620984  1.507124007  1.513044238  1.492015123  1.495307684  1.517274082  2.499999702
 36000   0.132229626  1.614204049  1.594646275  1.600536704  1.579401195  1.583335102  1.605022252  2.499999702
 38000   0.132235885  1.700796187  1.678885818  1.684872806  1.662783325  1.667008996  1.689610481  2.499999702
 40000   0.132246614  1.792911887  1.775101125  1.781205237  1.759282053  1.764302552  1.786532998  2.499999702
 42000   0.132244527  1.879328191  1.862449646  1.868978739  1.845215559  1.850241125  1.874395907  2.499999702
 44000   0.132247806  1.966111064  1.948646605  1.955468655  1.931470633  1.936973929  1.960661411  2.499999702
 46000   0.132246912  2.050425112  2.028589249  2.035402060  2.010348141  2.016037405  2.040467560  2.499999702
 48000   0.132248998  2.145573199  2.130549550  2.137614489  2.112942636  2.119553387  2.143543661  2.499999702
 50000   0.132260323  2.229854465  2.206148803  2.209398448  2.185162008  2.192687392  2.218154073  2.499999702
 52000   0.132271349  2.318158746  2.294984162  2.298204005  2.273863256  2.282157540  2.307327986  2.499999702
 54000   0.132271349  2.405503392  2.380874455  2.384207845  2.359109819  2.367482483  2.393492758  2.499999702
 56000   0.132271349  2.495803535  2.473703921  2.477072477  2.452079058  2.461175323  2.486724555  2.499999702
 58000   0.132281780  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702
