

# Chip 4 13
     0   0.132050216  0.038270056  0.026158988  0.023837090  0.018308163  1.342791617  0.024662912  2.499999702
  2000   0.132056177  0.127264559  0.102986693  0.113849640  0.100575984  1.355754435  0.115015507  2.499999702
  4000   0.132055581  0.215487182  0.190778077  0.202347338  0.189110339  1.361530423  0.204395950  2.499999702
  6000   0.132050216  0.302584767  0.277745128  0.290107131  0.276197493  1.358262599  0.291906297  2.499999702
  8000   0.132044852  0.391162634  0.366541743  0.379644036  0.365844071  1.348270476  0.382420421  2.499999702
 10000   0.132037699  0.476417840  0.453015268  0.464738905  0.452206135  1.344726086  0.468347967  2.499999702
 12000   0.132037997  0.564475358  0.540558696  0.553113818  0.540651381  1.339173317  0.557540655  2.499999702
 14000   0.132033229  0.650609434  0.625643730  0.638985038  0.625803173  1.356256604  0.642995834  2.499999702
 16000   0.132032633  0.741376281  0.718900561  0.733075440  0.720192194  1.336182654  0.738344789  2.499999702
 18000   0.132036209  0.825997889  0.798567235  0.810011029  0.797638893  1.302596033  0.814697444  2.499999702
 20000   0.132042170  0.915063024  0.888135135  0.900335610  0.888047218  1.361093521  0.906034112  2.499999702
 22000   0.132043064  1.001510620  0.973887444  0.987029076  0.974052548  1.356430948  0.992405713  2.499999702
 24000   0.132041276  1.090788543  1.063954532  1.077870429  1.065033972  1.368034780  1.084229052  2.499999702
 26000   0.132037997  1.173898876  1.146393716  1.158874035  1.147188246  1.367089748  1.165878475  2.499999702
 28000   0.132033527  1.262292266  1.234656572  1.247846186  1.236209869  1.353075802  1.255809665  2.499999702
 30000   0.132045150  1.348751485  1.320478618  1.334445179  1.322146654  1.377021968  1.342105269  2.499999702
 32000   0.132052600  1.444117129  1.422525942  1.437540650  1.425836682  1.435933113  1.446885467  2.499999702
 34000   0.132052302  1.515992284  1.490528882  1.511087120  1.498179138  1.508367360  1.513872147  2.499999702
 36000   0.132059157  1.603764892  1.577548981  1.598820686  1.585807204  1.595152617  1.602470875  2.499999702
 38000   0.132056177  1.689657569  1.662355661  1.684395075  1.670660377  1.679200232  1.687832475  2.499999702
 40000   0.132062733  1.781987250  1.758020520  1.780992746  1.767524481  1.776030660  1.785583794  2.499999702
 42000   0.132069290  1.867429614  1.845141649  1.866751611  1.854654849  1.862091720  1.872381866  2.499999702
 44000   0.132067800  1.954398155  1.930891871  1.953204274  1.941147149  1.948533058  1.959391534  2.499999702
 46000   0.132066905  2.038052976  2.011452913  2.034413218  2.021588981  2.028383017  2.039985657  2.499999702
 48000   0.132080615  2.133378685  2.112829089  2.136918306  2.124500871  2.131670713  2.143926919  2.499999702
 50000   0.132085979  2.214865088  2.187012434  2.208155096  2.196350098  2.205150127  2.214458585  2.499999702
 52000   0.132091939  2.303364873  2.275333405  2.297213078  2.285312414  2.294361591  2.304459512  2.499999702
 54000   0.132099688  2.390102446  2.361654937  2.384481728  2.372059822  2.380560637  2.391359508  2.499999702
 56000   0.132106245  2.480643988  2.453928292  2.477611601  2.465319335  2.474021614  2.485461533  2.499999702
 58000   0.132109523  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702  2.499999702
